"","FIELDID","Method","DateSampled","TotalFish","Richness","DarterCount","SunfishCount","SuckerCount","IntolerantCount","Percent_Tolerant","Percent_Omnivores","Percent_Piscivores","Percent_Lithophilic","Percent_Insectivores","COMID","finalwidth_ft","Richness_upper","Richness_lower","Darter_upper","Darter_lower","Sunfish_upper","Sunfish_lower","Sucker_upper","Sucker_lower","Intolerant_upper","Intolerant_lower","Tolerant_upper","Tolerant_lower","Omnivore_upper","Omnivore_lower","Insectivore_upper","Insectivore_lower","Piscivore_upper","Piscivore_lower","Lithophilic_upper","Lithophilic_lower","Richness_score","Darter_score","Sunfish_score","Sucker_score","Intolerant_score","Tolerant_score","Omnivore_score","Insectivores_score","Piscivores_score","Lithophilic_score","Total_score"
"357","rav","Seine",2016-10-06,218,0,0,3,1,0,90.3669724770642,89.908256880734,0,67.4311926605505,10.0917431192661,10849442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,75,31,72,62,15,3,1,47,1,NA,NA,NA,NA,NA,1,1,-1,-1,1,NA
"358","see2","Seine",2012-05-22,78,1,2,2,0,2,53.8461538461538,52.5641025641026,0,51.2820512820513,44.8717948717949,10849376,9,10.8,6.84,1.98,0.99,1.53,0.765,1.26,0.594,1.71,0.864,39,75,31,72,62,15,3,1,47,1,-1,1,1,-1,1,1,1,0,-1,1,3
"359","see3","Seine",2012-05-18,159,2,1,1,0,2,59.1194968553459,52.2012578616352,0,47.7987421383648,36.4779874213836,10848516,9.23333333333333,11.08,7.01733333333333,2.03133333333333,1.01566666666667,1.56966666666667,0.784833333333333,1.29266666666667,0.6094,1.75433333333333,0.8864,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,1,1,1,0,-1,1,0
"360","see3","Seine",2018-06-14,112,0,1,2,1,1,83.0357142857143,70.5357142857143,0,22.3214285714286,29.4642857142857,10848516,9.23333333333333,11.08,7.01733333333333,2.03133333333333,1.01566666666667,1.56966666666667,0.784833333333333,1.29266666666667,0.6094,1.75433333333333,0.8864,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,0,1,1,0,-1,0,0
"361","see3","Seine",2020-07-29,209,0,1,3,1,1,65.0717703349282,54.066985645933,1.43540669856459,46.4114832535885,31.578947368421,10848516,9.23333333333333,11.08,7.01733333333333,2.03133333333333,1.01566666666667,1.56966666666667,0.784833333333333,1.29266666666667,0.6094,1.75433333333333,0.8864,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,0,1,1,0,0,0,1
"362","see3","Seine",2022-06-15,98,1,1,1,1,0,70.4081632653061,66.3265306122449,0,48.9795918367347,28.5714285714286,10848516,9.23333333333333,11.08,7.01733333333333,2.03133333333333,1.01566666666667,1.56966666666667,0.784833333333333,1.29266666666667,0.6094,1.75433333333333,0.8864,39,75,31,72,62,15,3,1,47,1,-1,-1,0,0,-1,1,1,0,-1,1,-1
"363","see3","Seine",2023-05-18,304,0,1,2,1,1,86.5131578947368,75.328947368421,0,41.1184210526316,20.0657894736842,10848516,9.23333333333333,11.08,7.01733333333333,2.03133333333333,1.01566666666667,1.56966666666667,0.784833333333333,1.29266666666667,0.6094,1.75433333333333,0.8864,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,0,1,1,0,-1,0,0
"364","see4","Seine",2012-05-18,42,0,0,1,0,0,73.8095238095238,73.8095238095238,0,30.952380952381,2.38095238095238,10848492,9,10.8,6.84,1.98,0.99,1.53,0.765,1.26,0.594,1.71,0.864,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,1,1,-1,-1,0,-4
"365","seebosch","Seine",2012-06-19,260,1,1,1,1,1,83.8461538461539,79.6153846153846,0,39.6153846153846,18.4615384615385,10849374,9.823491,11.7881892,7.46585316,2.16116802,1.08058401,1.66999347,0.834996735,1.37528874,0.648350406,1.86646329,0.943055136,39,75,31,72,62,15,3,1,47,1,-1,-1,0,0,0,1,1,0,-1,0,-1
"366","seebosch","Seine",2023-05-18,157,0,1,1,1,0,87.2611464968153,82.1656050955414,0,50.9554140127389,14.0127388535032,10849374,9.823491,11.7881892,7.46585316,2.16116802,1.08058401,1.66999347,0.834996735,1.37528874,0.648350406,1.86646329,0.943055136,39,75,31,72,62,15,3,1,47,1,-1,-1,0,0,-1,1,1,-1,-1,1,-2
"367","sprag","Seine",2016-09-23,67,1,1,2,1,1,68.6567164179104,53.7313432835821,1.49253731343284,2.98507462686567,35.8208955223881,10848422,10,12,7.6,2.2,1.1,1.7,0.85,1.4,0.66,1.9,0.96,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,0,1,1,0,0,0,1
"368","sprag","Seine",2023-04-30,105,1,1,3,1,1,45.7142857142857,41.9047619047619,1.9047619047619,43.8095238095238,52.3809523809524,10848422,10,12,7.6,2.2,1.1,1.7,0.85,1.4,0.66,1.9,0.96,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,0,1,1,0,0,0,1
"369","sprag2","Seine",2023-04-30,117,1,1,1,0,1,58.1196581196581,47.008547008547,0,32.4786324786325,47.8632478632479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,75,31,72,62,15,3,1,47,1,NA,NA,NA,NA,NA,1,1,0,-1,0,NA
"370","sprag2","Seine",2023-09-16,405,3,1,6,1,2,43.9506172839506,38.5185185185185,1.97530864197531,29.6296296296296,49.3827160493827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,75,31,72,62,15,3,1,47,1,NA,NA,NA,NA,NA,1,1,0,0,0,NA
"371","tar2","Seine",2016-09-22,566,0,1,3,1,0,76.678445229682,59.5406360424028,0.176678445229682,30.0353356890459,40.2826855123675,10849472,12.2,14,10,2.684,1.342,2.074,1.037,1.708,0.8052,2.318,1.1712,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,-1,1,1,0,-1,0,-1
"372","ton1","Seine",2015-08-28,117,1,2,2,1,2,50.4273504273504,49.5726495726496,1.70940170940171,12.8205128205128,48.7179487179487,10850142,4.93333333333333,5.92,3.74933333333333,1.08533333333333,0.542666666666667,0.838666666666666,0.419333333333333,0.690666666666667,0.3256,0.937333333333333,0.4736,39,75,31,72,62,15,3,1,47,1,-1,1,1,1,1,1,1,0,0,0,5
"373","ton3","Seine",2015-08-28,64,0,1,3,0,0,75,70.3125,0,21.875,28.125,10849700,14.9860019555556,14,10,3.29692043022223,1.64846021511112,2.54762033244445,1.27381016622223,2.09804027377778,0.98907612906667,2.84734037155556,1.43865618773334,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,-1,1,1,0,-1,0,-2
"374","up1","Seine",2012-05-22,201,3,2,1,2,4,48.2587064676617,38.8059701492537,0,44.7761194029851,55.7213930348259,10849602,17.8,14,10,3,2,3.026,1.513,2,2,3.382,1.7088,39,75,31,72,62,15,3,1,47,1,-1,0,-1,0,1,1,1,0,-1,0,0
"375","up1","Seine",2018-06-14,172,2,2,1,2,3,48.2558139534884,44.7674418604651,0,65.1162790697674,55.2325581395349,10849602,17.8,14,10,3,2,3.026,1.513,2,2,3.382,1.7088,39,75,31,72,62,15,3,1,47,1,-1,0,-1,0,0,1,1,0,-1,1,0
"376","up1","Seine",2019-05-14,86,2,2,0,1,3,33.7209302325581,30.2325581395349,0,63.953488372093,67.4418604651163,10849602,17.8,14,10,3,2,3.026,1.513,2,2,3.382,1.7088,39,75,31,72,62,15,3,1,47,1,-1,0,-1,-1,0,-1,-1,1,-1,1,-4
"377","up1","Seine",2021-06-10,108,2,2,2,2,3,39.8148148148148,28.7037037037037,0,75,70.3703703703704,10849602,17.8,14,10,3,2,3.026,1.513,2,2,3.382,1.7088,39,75,31,72,62,15,3,1,47,1,-1,0,0,0,0,1,-1,1,-1,1,0
"378","up2","Seine",2012-05-22,169,2,2,2,2,3,34.3195266272189,31.9526627218935,0,68.6390532544379,62.1301775147929,10849602,18,14,10,3,2,3.06,1.53,2,2,3.42,1.728,39,75,31,72,62,15,3,1,47,1,-1,0,0,0,0,-1,1,1,-1,1,0
"379","up2","Seine",2020-07-29,149,2,2,4,2,3,30.2013422818792,20.8053691275168,0.671140939597315,48.993288590604,71.8120805369127,10849602,18,14,10,3,2,3.06,1.53,2,2,3.42,1.728,39,75,31,72,62,15,3,1,47,1,-1,0,1,0,0,-1,-1,1,-1,1,-1
"380","up2","Seine",2020-10-10,132,2,2,1,2,3,36.3636363636364,29.5454545454545,0,61.3636363636364,64.3939393939394,10849602,18,14,10,3,2,3.06,1.53,2,2,3.42,1.728,39,75,31,72,62,15,3,1,47,1,-1,0,-1,0,0,-1,-1,1,-1,1,-3
"381","up3","Seine",2016-09-22,305,1,2,0,1,1,59.672131147541,20.655737704918,0,45.9016393442623,79.344262295082,10849602,21.6305071589744,14,10,3,2,3,2,2,2,4.10979636020514,2.07652868726154,39,75,31,72,62,15,3,1,47,1,-1,0,-1,-1,-1,1,-1,1,-1,0,-4
"382","up3","Seine",2017-07-21,321,1,2,4,1,1,72.5856697819315,37.0716510903427,0.311526479750779,33.3333333333333,60.1246105919003,10849602,21.6305071589744,14,10,3,2,3,2,2,2,4.10979636020514,2.07652868726154,39,75,31,72,62,15,3,1,47,1,-1,0,1,-1,-1,1,1,0,-1,0,-1
"383","up5","Seine",2017-07-21,366,1,2,3,1,2,39.8907103825137,22.1311475409836,0,65.8469945355191,76.775956284153,10849602,21.6305071589744,14,10,3,2,3,2,2,2,4.10979636020514,2.07652868726154,39,75,31,72,62,15,3,1,47,1,-1,0,0,-1,-1,1,-1,1,-1,1,-2
"384","ur-1","Seine",2016-09-22,571,0,1,1,1,0,96.322241681261,71.6287215411559,0,6.30472854640981,28.3712784588441,10849602,15.7666666666667,14,10,3,2,2.68033333333334,1.34016666666667,2,2,2.99566666666667,1.5136,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,1,1,0,-1,0,-4
"385","ur-1","Seine",2019-05-14,178,0,2,1,1,0,94.9438202247191,71.9101123595506,0,7.30337078651685,26.4044943820225,10849602,15.7666666666667,14,10,3,2,2.68033333333334,1.34016666666667,2,2,2.99566666666667,1.5136,39,75,31,72,62,15,3,1,47,1,-1,0,-1,-1,-1,1,1,0,-1,0,-3
"386","ur-2","Seine",2016-09-16,507,0,1,0,1,0,97.4358974358974,84.2209072978304,0,6.90335305719921,15.7790927021696,10849608,22.5,14,10,3,2,3,2,2,2,4.275,2.16,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,1,1,0,-1,0,-4
"387","ur-2","Seine",2021-06-10,213,0,1,0,1,0,76.5258215962441,49.2957746478873,0,31.4553990610329,50.7042253521127,10849608,22.5,14,10,3,2,3,2,2,2,4.275,2.16,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,1,1,0,-1,0,-4
"388","ur-4","Seine",2021-06-10,48,0,1,0,1,0,81.25,79.1666666666667,0,33.3333333333333,20.8333333333333,10849602,17,14,10,3,2,2.89,1.445,2,2,3.23,1.632,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,1,1,0,-1,0,-4
"389","wall1","Seine",2015-09-11,145,0,1,5,1,0,90.3448275862069,48.2758620689655,1.37931034482759,14.4827586206897,46.8965517241379,10849464,26.5419956,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,-1,1,1,0,0,0,-1
"390","wall2","Seine",2015-09-11,276,0,1,1,1,0,99.6376811594203,96.7391304347826,0,36.5942028985507,3.26086956521739,10849416,7.63333333333335,9.16000000000002,5.80133333333335,1.67933333333334,0.839666666666669,1.29766666666667,0.648833333333335,1.06866666666667,0.503800000000001,1.45033333333334,0.732800000000002,39,75,31,72,62,15,3,1,47,1,-1,0,0,0,-1,1,1,-1,-1,0,-2
"391","wall3","Seine",2015-09-11,82,0,1,3,1,1,87.8048780487805,86.5853658536585,0,1.21951219512195,13.4146341463415,10849382,9,10.8,6.84,1.98,0.99,1.53,0.765,1.26,0.594,1.71,0.864,39,75,31,72,62,15,3,1,47,1,-1,0,1,0,0,1,1,-1,-1,0,0
"392","wall7","Seine",2017-06-23,244,0,0,3,0,0,59.8360655737705,58.6065573770492,0,0,41.3934426229508,10848510,18,14,10,3,2,3.06,1.53,2,2,3.42,1.728,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,1,1,0,-1,-1,-4
"393","will1","Seine",2015-10-16,196,0,1,0,1,0,96.4285714285714,93.3673469387755,0,34.6938775510204,6.12244897959184,10849712,8.36666666666667,10.04,6.35866666666667,1.84066666666667,0.920333333333334,1.42233333333333,0.711166666666667,1.17133333333333,0.5522,1.58966666666667,0.803200000000001,39,75,31,72,62,15,3,1,47,1,-1,0,-1,0,-1,1,1,-1,-1,0,-3
"394","bell4","Shocking",2022-06-17,117,0,1,1,1,0,93.1623931623932,58.1196581196581,0,5.12820512820513,41.8803418803419,10849564,14.7666666666667,14,10,3.24866666666667,1.62433333333334,2.51033333333334,1.25516666666667,2.06733333333334,0.974600000000002,2.80566666666667,1.4176,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,0,-1,1,1,0,-1,0,-3
"395","bish2","Shocking",2022-07-06,83,0,1,2,1,0,93.9759036144578,90.3614457831325,4.81927710843374,12.0481927710843,4.81927710843374,10849426,11.7333333333333,14.08,8.91733333333331,2.58133333333333,1.29066666666666,1.99466666666666,0.99733333333333,1.64266666666666,0.774399999999998,2.22933333333333,1.1264,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,-1,1,1,-1,1,0,0
"396","dnrfel","Shocking",2022-06-13,71,0,1,1,1,0,83.0985915492958,32.3943661971831,0,21.1267605633803,60.5633802816901,10849706,9,10.8,6.84,1.98,0.99,1.53,0.765,1.26,0.594,1.71,0.864,39,75,31,72,62,15,3,1,47,1,-1,0,0,0,-1,1,1,0,-1,0,-1
"397","evan2","Shocking",2022-07-29,42,0,0,1,1,0,95.2380952380952,95.2380952380952,0,40.4761904761905,4.76190476190476,10850126,13.8,14,10,3.036,1.518,2.346,1.173,1.932,0.9108,2.622,1.3248,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,0,-1,1,1,-1,-1,0,-4
"398","evan5","Shocking",2022-07-29,38,0,0,0,1,0,100,100,0,55.2631578947368,0,10849456,24.2,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-4
"399","evan6","Shocking",2022-07-29,29,0,0,0,0,0,100,100,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,75,31,72,62,15,3,1,47,1,NA,NA,NA,NA,NA,1,1,-1,-1,-1,NA
"400","fel4","Shocking",2022-07-11,227,0,2,3,1,0,57.7092511013216,34.8017621145374,0,45.8149779735683,63.8766519823789,10849736,9.3,11.16,7.068,2.046,1.023,1.581,0.7905,1.302,0.6138,1.767,0.8928,39,75,31,72,62,15,3,1,47,1,-1,0,1,0,-1,1,1,1,-1,0,1
"401","fel6","Shocking",2022-06-13,34,0,0,1,1,0,88.2352941176471,67.6470588235294,0,20.5882352941176,32.3529411764706,10849704,9,10.8,6.84,1.98,0.99,1.53,0.765,1.26,0.594,1.71,0.864,39,75,31,72,62,15,3,1,47,1,-1,-1,0,0,-1,1,1,0,-1,0,-2
"402","fowl2","Shocking",2022-07-19,127,1,1,4,1,0,61.4173228346457,25.9842519685039,2.36220472440945,18.8976377952756,64.5669291338583,10849786,14.1333333333333,14,10,3.10933333333333,1.55466666666666,2.40266666666666,1.20133333333333,1.97866666666666,0.932799999999998,2.68533333333333,1.3568,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,-1,1,-1,1,0,0,-1
"403","fowl4","Shocking",2022-07-18,181,0,1,2,1,0,86.7403314917127,58.0110497237569,0,37.0165745856354,41.9889502762431,10849812,11.3333333333333,13.6,8.61333333333331,2.49333333333333,1.24666666666666,1.92666666666666,0.963333333333331,1.58666666666666,0.747999999999998,2.15333333333333,1.088,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,-1,1,1,0,-1,0,-1
"404","fowl5","Shocking",2022-07-18,82,0,1,2,0,0,90.2439024390244,43.9024390243902,0,6.09756097560976,56.0975609756098,10849784,12.0833333333333,14,10,2.65833333333333,1.32916666666666,2.05416666666666,1.02708333333333,1.69166666666666,0.797499999999998,2.29583333333333,1.16,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,1,1,0,-1,0,-3
"405","frank1","Shocking",2022-07-07,311,0,0,0,1,1,74.5980707395498,74.5980707395498,0,50.1607717041801,23.4726688102894,10848522,14.15,14,10,3.113,1.5565,2.4055,1.20275,1.981,0.9339,2.6885,1.3584,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,0,-1,1,1,0,-1,1,-2
"406","john1","Shocking",2022-07-12,368,1,2,3,1,2,54.8913043478261,52.1739130434783,0.271739130434783,30.7065217391304,38.8586956521739,10849630,11.2,13.44,8.512,2.464,1.232,1.904,0.952,1.568,0.7392,2.128,1.0752,39,75,31,72,62,15,3,1,47,1,-1,0,1,0,0,1,1,0,-1,0,1
"407","john10","Shocking",2022-07-12,166,1,2,2,1,2,55.421686746988,42.1686746987952,2.40963855421687,28.3132530120482,54.2168674698795,10849588,14.2333333333333,14,10,3.13133333333333,1.56566666666666,2.41966666666666,1.20983333333333,1.99266666666666,0.939399999999998,2.70433333333333,1.3664,39,75,31,72,62,15,3,1,47,1,-1,0,0,0,0,1,1,0,0,0,1
"408","john6","Shocking",2022-08-09,137,4,1,5,1,4,45.2554744525547,42.3357664233577,2.18978102189781,29.9270072992701,35.7664233576642,10850134,17.0666666666666,14,10,3,2,2.90133333333332,1.45066666666666,2,2,3.24266666666665,1.63839999999999,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,1,1,1,0,0,0,1
"409","low14","Shocking",2022-06-28,81,5,0,4,3,3,39.5061728395062,22.2222222222222,4.93827160493827,17.283950617284,61.7283950617284,10850162,39.9666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,1,0,1,-1,0,1,0,1
"410","low2","Shocking",2022-07-26,56,0,1,1,0,0,87.5,39.2857142857143,0,26.7857142857143,60.7142857142857,10849724,4.23333333333333,5.08,3.21733333333333,0.931333333333333,0.465666666666667,0.719666666666666,0.359833333333333,0.592666666666666,0.2794,0.804333333333333,0.4064,39,75,31,72,62,15,3,1,47,1,-1,1,1,-1,-1,1,1,0,-1,0,0
"411","lr-10","Shocking",2022-07-05,76,2,0,2,1,0,60.5263157894737,32.8947368421053,0,17.1052631578947,61.8421052631579,10849762,45.5,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,1,1,0,-1,0,-3
"412","lr-11a","Shocking",2022-07-05,29,6,1,3,1,2,27.5862068965517,27.5862068965517,6.89655172413793,10.3448275862069,37.9310344827586,10850162,30.4666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,0,-1,-1,0,1,0,-4
"413","lr-12","Shocking",2022-07-20,140,3,2,4,2,1,45,31.4285714285714,0.714285714285714,25.7142857142857,63.5714285714286,10849800,29.1666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,0,1,0,-1,1,1,1,-1,0,1
"414","lr-2","Shocking",2022-07-19,138,4,1,2,2,2,42.0289855072464,13.768115942029,1.44927536231884,5.79710144927536,71.7391304347826,10850168,29.0666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,0,0,0,1,-1,1,0,0,-1
"415","lr-5","Shocking",2022-07-11,99,0,1,3,1,0,64.6464646464647,34.3434343434343,0,22.2222222222222,63.6363636363636,10849756,18.5666666666667,14,10,3,2,3.15633333333334,1.57816666666667,2,2,3.52766666666667,1.7824,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,1,1,1,-1,0,-2
"416","lr-6","Shocking",2022-06-28,107,1,1,3,2,1,40.1869158878505,27.1028037383178,0.934579439252336,23.3644859813084,71.0280373831776,10849790,44.1,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,0,0,-1,1,-1,1,-1,0,-3
"417","main10","Shocking",2022-07-22,78,8,0,5,2,2,52.5641025641026,50,23.0769230769231,3.84615384615385,15.3846153846154,10849770,100.666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,0,1,1,0,1,0,2
"418","main11","Shocking",2022-06-29,107,1,0,5,1,1,14.018691588785,14.018691588785,23.3644859813084,7.47663551401869,61.6822429906542,10848598,21.3333333333333,14,10,3,2,3,2,2,2,4.05333333333333,2.048,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,-1,-1,-1,0,1,0,-4
"419","main12","Shocking",2022-07-22,110,4,0,4,2,1,45.4545454545455,47.2727272727273,7.27272727272727,10.9090909090909,20,10849770,76.6666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,-1,1,1,0,1,0,1
"420","main12n","Shocking",2022-07-22,31,3,0,5,1,0,38.7096774193548,38.7096774193548,9.67741935483871,6.45161290322581,16.1290322580645,10849770,87.6666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,-1,-1,1,0,1,0,-2
"421","main13","Shocking",2022-06-24,143,2,1,4,1,1,41.2587412587413,17.4825174825175,4.1958041958042,54.5454545454545,72.7272727272727,10848472,23.7333333333333,14,10,3,2,3,2,2,2,4.50933333333333,2.2784,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,-1,1,-1,1,1,1,0
"422","main18","Shocking",2022-06-24,137,1,1,4,1,1,51.8248175182482,32.8467153284672,3.64963503649635,37.2262773722628,63.5036496350365,10848472,15.5666666666667,14,10,3,2,2.64633333333334,1.32316666666667,2,2,2.95766666666667,1.4944,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,-1,1,1,1,1,0,1
"423","main19","Shocking",2022-06-30,81,1,2,4,1,1,44.4444444444444,32.0987654320988,2.46913580246914,66.6666666666667,65.4320987654321,10849462,28.5,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,0,1,-1,-1,1,1,1,0,1,2
"424","main20","Shocking",2022-06-22,11,0,0,2,1,0,81.8181818181818,45.4545454545455,0,18.1818181818182,54.5454545454545,10849728,68.7666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,1,1,0,-1,0,-3
"425","main21","Shocking",2022-07-22,27,1,0,0,1,0,18.5185185185185,18.5185185185185,0,3.7037037037037,3.7037037037037,10849770,97.6666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-9
"426","main3","Shocking",2022-06-29,90,2,0,1,1,2,36.6666666666667,36.6666666666667,23.3333333333333,62.2222222222222,36.6666666666667,10848472,20.5,14,10,3,2,3,2,2,2,3.895,1.968,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,0,-1,1,0,1,1,-2
"427","main5","Shocking",2022-06-23,79,2,2,2,1,2,32.9113924050633,30.379746835443,5.06329113924051,65.8227848101266,53.1645569620253,10848602,20.7333333333333,14,10,3,2,3,2,2,2,3.93933333333333,1.9904,39,75,31,72,62,15,3,1,47,1,-1,0,0,-1,0,-1,-1,0,1,1,-2
"428","main6","Shocking",2022-07-07,407,2,2,4,1,2,72.7272727272727,59.4594594594595,4.42260442260442,59.4594594594595,31.4496314496315,10849438,33.1,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,0,1,-1,0,1,1,0,1,1,3
"429","min2","Shocking",2022-06-16,87,0,1,2,1,1,36.7816091954023,27.5862068965517,0,16.0919540229885,67.816091954023,10849378,15.75,14,10,3,2,2.6775,1.33875,2,2,2.9925,1.512,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,-1,-1,1,-1,0,-6
"430","mn-2","Shocking",2022-06-23,34,0,1,1,1,0,94.1176470588235,94.1176470588235,0,97.0588235294118,5.88235294117647,10849618,34.6333333333334,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-4
"431","mn-5","Shocking",2022-07-27,63,1,2,4,1,1,65.0793650793651,49.2063492063492,19.047619047619,55.5555555555556,31.7460317460317,10849484,23.7166666666667,14,10,3,2,3,2,2,2,4.50616666666667,2.2768,39,75,31,72,62,15,3,1,47,1,-1,0,1,-1,-1,1,1,0,1,1,2
"432","mn-7a","Shocking",2022-07-27,168,1,1,4,1,1,81.547619047619,79.1666666666667,1.19047619047619,55.952380952381,17.8571428571429,10850152,67.2333333333333,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,-1,1,1,0,0,1,0
"433","mr-11","Shocking",2022-07-05,44,2,1,3,1,1,27.2727272727273,25,15.9090909090909,15.9090909090909,59.0909090909091,10850156,32.2333333333333,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,-1,-1,0,1,0,-5
"434","mr-15","Shocking",2022-06-22,21,2,2,3,0,1,19.047619047619,9.52380952380952,9.52380952380952,19.047619047619,80.952380952381,10850156,48.4,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,0,0,-1,-1,-1,-1,1,1,0,-3
"435","mr-18","Shocking",2022-08-09,102,2,1,6,1,2,43.1372549019608,41.1764705882353,51.9607843137255,22.5490196078431,6.86274509803922,10849622,30.1166666666666,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,0,1,1,-1,1,0,0
"436","mr-4","Shocking",2022-07-13,41,3,0,4,0,2,4.8780487804878,12.1951219512195,43.9024390243902,0,39.0243902439024,10849648,28,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,1,-1,0,-1,-1,0,1,-1,-4
"437","mr-9","Shocking",2022-07-13,60,2,0,3,1,1,66.6666666666667,63.3333333333333,5,55,30,10850156,41.8666666666667,14,10,3,2,3,2,2,2,4,2,39,75,31,72,62,15,3,1,47,1,-1,-1,0,-1,-1,1,1,0,1,1,0
"438","peb2","Shocking",2022-06-30,120,0,0,1,1,0,99.1666666666667,98.3333333333333,0,80.8333333333333,1.66666666666667,10848526,16.1,14,10,3,2,2.737,1.3685,2,2,3.059,1.5456,39,75,31,72,62,15,3,1,47,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-4
"439","see3","Shocking",2022-06-15,83,0,1,2,1,1,68.6746987951807,62.6506024096386,0,53.0120481927711,34.9397590361446,10848516,9.23333333333333,11.08,7.01733333333333,2.03133333333333,1.01566666666667,1.56966666666667,0.784833333333333,1.29266666666667,0.6094,1.75433333333333,0.8864,39,75,31,72,62,15,3,1,47,1,-1,-1,1,0,0,1,1,0,-1,1,1
"440","tar2","Shocking",2022-06-17,171,0,1,2,1,0,69.0058479532164,64.9122807017544,0,46.1988304093567,35.0877192982456,10849472,12.2,14,10,2.684,1.342,2.074,1.037,1.708,0.8052,2.318,1.1712,39,75,31,72,62,15,3,1,47,1,-1,-1,0,0,-1,1,1,0,-1,0,-2
"441","ton1","Shocking",2022-06-14,42,1,1,3,0,2,61.9047619047619,57.1428571428571,2.38095238095238,26.1904761904762,40.4761904761905,10850142,4.93333333333333,5.92,3.74933333333333,1.08533333333333,0.542666666666667,0.838666666666666,0.419333333333333,0.690666666666667,0.3256,0.937333333333333,0.4736,39,75,31,72,62,15,3,1,47,1,-1,0,1,-1,1,1,1,0,0,0,2
